全球抢购网	0	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
公瑾科技	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	1.0	0.0	0.0
六一信息	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	1.0	0.0	0.0
兰亭集势	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
兰州灵创互动文化传媒有限公司	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
兴业银行总行信息科技部	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
兴业银行股份有限公司银行合作中心	1	1	0	0	1	0.0	0.0	1.0	0	0	0	1.0	0.0	0.0	0.0
典典养车（原名养车点点）	0	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
兼职卫士	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
内什么	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
决胜网	1	4	0	0	0	0.0	0.0	0.0	0	0	4	0.0	0.75	0.25	0.0
凡卡畅驰（北京）科技有限公司	1	3	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.3333333333333333	0.6666666666666666	0.0
凤凰网	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
凭安信用	1	7	0	0	2	0.0	0.0	0.2857142857142857	0	0	7	0.0	0.7142857142857143	0.14285714285714285	0.0
凯利卡尔（北京）科技服务有限公司	1	4	0	0	3	0.0	0.0	0.75	0	0	4	0.0	0.0	0.25	0.0
凯枫融资租赁(杭州)有限公司	0	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
创业型-亦庄科技园	0	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
创业型公司	0	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
创合（北京）科技有限公司	1	4	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.75	0.0	0.0
创新工场	1	2	0	0	2	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
到喜啦	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
剧组	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
动乐网	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
动吧	1	3	0	0	0	0.0	0.0	0.0	0	0	3	0.0	0.6666666666666666	0.3333333333333333	0.0
劲牛	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
劲霸男装股份有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京一来科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京一点网聚信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	1	0	0.0	0.0	0.0	0.0
北京万向通汇投资有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京万德奥星科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京三好互动教育科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京三智启明投资基金管理有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京世纪立华网络科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京世纪超星信息技术发展有限责任公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京世联互动网络有限公司大连中山分公司	0	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京世能中晶能源科技有限公司	1	11	0	0	0	0.0	0.0	0.0	1	5	5	0.09090909090909091	0.5454545454545454	0.18181818181818182	0.0
北京中交兴路车联网科技有限公司	0	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京中交慧联信息科技有限公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京中传瑞智市场调查有限公司	1	3	0	0	2	0.0	0.0	0.6666666666666666	0	0	3	0.0	0.6666666666666666	0.0	0.0
北京中传视讯科技有限公司	0	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京中光兴华信息管理咨询有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京中创信测信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京中北信科技发展有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	2	0.0	0.0	1.0	0.0
北京中和加成国际商务服务有限公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京中德福林软件科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京中欣银宝通支付服务有限公司	1	7	0	0	0	0.0	0.0	0.0	0	0	0	0.14285714285714285	0.7142857142857143	0.14285714285714285	0.0
北京中油瑞飞信息技术有限责任公司	1	10	1	1	7	0.1	0.1	0.7	0	0	4	0.0	0.9	0.0	0.0
北京中海华晟信息技术有限公司	0	4	0	0	3	0.0	0.0	0.75	0	0	3	0.0	0.0	0.0	0.0
北京中物联物流规划研究院	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京中瑞博文顾问咨询有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京中电信联科技发展有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京中电普华信息技术有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	2	0.0	1.0	0.0	0.0
北京中科京安科技有限公司	1	2	0	1	0	0.0	0.5	0.0	0	0	2	0.0	1.0	0.0	0.0
北京中科大洋科技发展股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京中科天玑科技有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	2	0.0	0.0	0.0	0.0
北京中科慈航科技有限公司广州分公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京中科晶上科技有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	0	0.5	0.0	0.0	0.0
北京中科视慧科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京中细软移动互联科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京中网易企秀科技有限公司	1	1	1	0	0	1.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
北京中航讯科技股份有限公司	0	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京中视广信科技有限公司	1	4	0	1	3	0.0	0.25	0.75	0	0	0	0.5	0.0	0.0	0.0
北京中软联动科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京中青在线网络信息技术有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京久其智通数据科技有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京乐享天下科技有限公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京乐享方登网络科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京乐游星空科技有限公司	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	0.0	0.0	0.0
北京九龙蓝海科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	1.0	0.0
北京云基地企业管理有限公司	0	2	0	0	1	0.0	0.0	0.5	0	0	0	0.0	1.0	0.0	0.0
北京云房广州公司	1	5	0	0	1	0.0	0.0	0.2	0	0	5	0.0	0.2	0.8	0.0
北京云房数据技术有限责任公司广州分公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京云游四海通信科技有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	0	0.0	0.5	0.0	0.0
北京云窝网络科技有限公司	1	3	0	0	1	0.0	0.0	0.3333333333333333	0	0	1	0.0	0.3333333333333333	0.0	0.0
北京互信互通信息技术有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	0.0	0.0
北京互利科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京互联通网络科技有限公司广州分公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京亿玛在线科技有限公司	1	9	0	3	2	0.0	0.3333333333333333	0.2222222222222222	0	3	2	0.0	0.7777777777777778	0.0	0.0
北京亿赛通科技发展有限责任公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京亿阳信通科技有限公司	0	3	2	1	0	0.6666666666666666	0.3333333333333333	0.0	0	0	3	0.0	1.0	0.0	0.0
北京仁科互动网络技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	1	0	0.0	1.0	0.0	0.0
北京以萨数据科技有限公司	1	3	0	0	3	0.0	0.0	1.0	0	0	2	0.0	0.0	0.0	0.0
北京众合高科信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	1.0	0.0	0.0	0.0
北京众成联信信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京众橙世纪传媒技术有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京众鸣世纪科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京优亿致远无线技术有限公司	1	3	0	0	3	0.0	0.0	1.0	0	0	1	0.0	0.3333333333333333	0.0	0.0
北京优朋普乐科技有限公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京优炫软件股份有限公司	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京优购文化发展有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京优鲜派电子商务有限公司	1	1	0	0	1	0.0	0.0	1.0	0	1	0	0.0	1.0	0.0	0.0
北京佰瑞管理咨询有限公司	1	3	0	1	2	0.0	0.3333333333333333	0.6666666666666666	0	0	2	0.0	1.0	0.0	0.0
北京信柏信息科技有限公司	1	3	0	2	1	0.0	0.6666666666666666	0.3333333333333333	0	0	1	0.0	0.0	0.3333333333333333	0.0
北京先进数通信息技术股份公司	1	8	0	4	3	0.0	0.5	0.375	0	0	2	0.25	0.625	0.0	0.0
北京光宇在线科技有限责任公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京全景视觉网络科技有限公司	0	2	0	0	0	0.0	0.0	0.0	0	2	0	0.0	0.0	0.0	0.0
北京农信互联科技有限公司	1	2	0	0	1	0.0	0.0	0.5	0	0	0	0.0	0.5	0.5	0.0
北京冠城瑞富信息技术有限公司	0	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京分播时代网络科技有限公司	0	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	0.0	0.0
北京分豆教育科技股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京创原天地科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京创和世纪通讯技术股份有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京创新乐知信息技术有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京力天无限网络技术有限公司	1	6	0	4	0	0.0	0.6666666666666666	0.0	0	0	0	0.0	0.6666666666666666	0.0	0.0
北京力美广告有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京北信源软件股份有限公司	0	4	0	1	3	0.0	0.25	0.75	0	0	2	0.0	1.0	0.0	0.0
北京北信源软件股份有限公司武汉分公司	0	3	0	0	3	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京北大千方科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京北大方正电子有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京升鑫网络科技有限公司	1	2	0	1	0	0.0	0.5	0.0	1	0	0	0.0	0.5	0.0	0.0
北京华博科讯信息技术有限公司	1	3	0	3	0	0.0	1.0	0.0	0	0	3	0.0	0.0	0.0	0.0
北京华商电力科技中心	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京华夏威科软件技术有限公司	1	4	0	1	0	0.0	0.25	0.0	0	0	0	0.0	1.0	0.0	0.0
北京华如科技股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京华宇信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京华宇汇智科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京华宇泰聚科技有限公司	1	4	0	1	2	0.0	0.25	0.5	0	0	0	0.0	0.0	0.75	0.0
北京华宇聚源科技发展有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京华电天仁电力控制技术有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	0	0.0	1.0	0.0	0.0
北京华胜天成科技股份有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京华融惠信投资基金有限公司	1	5	0	0	0	0.0	0.0	0.0	1	0	4	0.0	1.0	0.0	0.0
北京华路时代信息技术有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	0	0.0	0.0	0.5	0.0
北京华软路迈信息科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京华迪云宏信息科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京协同创新研究院	1	1	0	0	1	0.0	0.0	1.0	0	0	0	1.0	0.0	0.0	0.0
北京南天信息工程有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京卡拉卡尔科技股份有限公司成都分公司	0	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京卡联科技股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京友友天宇系统技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京口袋时尚科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京合力中税科技发展有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京合力亿捷科技股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京吉威时代软件股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京君友世纪信息技术有限公司河南分公司	0	2	0	2	0	0.0	1.0	0.0	0	0	2	0.0	1.0	0.0	0.0
北京君合道勤投资咨询有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京君爱坊电子商务有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京启明星辰信息安全技术有限公司	1	5	0	0	5	0.0	0.0	1.0	0	0	1	0.0	0.2	0.2	0.0
北京和君咨询有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京和鸿盈科技术有限公司哈尔滨分公司	0	2	0	1	0	0.0	0.5	0.0	0	0	1	0.0	0.0	0.5	0.0
北京和默能源技术有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京品众互动网络营销技术有限公司	0	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京哈工大计算机网络与信息安全技术研究中心	0	2	0	0	2	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京嘀嘀无限科技发展有限公司	1	3	0	0	2	0.0	0.0	0.6666666666666666	0	1	1	0.0	0.0	0.0	0.0
北京四维图新科技股份有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	0	0.0	1.0	0.0	0.0
北京四达时代软件技术股份有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	1.0	0.0	0.0	0.0
北京国创科视科技有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京国双	1	3	0	3	0	0.0	1.0	0.0	1	0	2	0.0	1.0	0.0	0.0
北京国双科技有限公司	1	6	0	5	0	0.0	0.8333333333333334	0.0	0	0	1	0.0	0.8333333333333334	0.0	0.0
北京国联兴业	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	0.5	0.0	0.0
北京国舜科技有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	1	0.0	0.5	0.0	0.0
北京国通合众信息技术有限公司	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	1.0	0.0	0.0
北京图为先科技有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京图胜网络技术有限公司	1	2	0	0	2	0.0	0.0	1.0	0	0	2	0.0	1.0	0.0	0.0
北京大厨网络科技有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京大学工学院南京研究院	0	1	0	1	0	0.0	1.0	0.0	0	0	0	1.0	0.0	0.0	0.0
北京天下壹结科技有限公司	1	13	0	0	0	0.0	0.0	0.0	1	0	12	0.0	0.8461538461538461	0.15384615384615385	0.0
北京天之华软件系统技术有限责任公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京天云聚合科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京天使圣婴网络科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京天客隆集团有限责任公司	0	1	0	0	0	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0.0
北京天源迪科信息技术有限公司	0	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	0.0	0.0	0.0
北京天耀宏图科技有限公司武汉分公司	0	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京天行汇通信息技术有限公司	1	3	0	0	2	0.0	0.0	0.6666666666666666	0	0	0	0.0	1.0	0.0	0.0
北京天行网安信息技术有限责任公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京天辰云农场有限公司	1	3	0	0	1	0.0	0.0	0.3333333333333333	0	0	3	0.0	0.6666666666666666	0.3333333333333333	0.0
北京太尔时代科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京奇云诺德信息科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京奥拓思维软件有限公司	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京奥维云网大数据科技股份有限公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京好赞移动科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京子衿晨风科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京字节跳动科技有限公司	1	2	0	1	0	0.0	0.5	0.0	0	0	0	0.0	1.0	0.0	0.0
北京学信速达科技有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	0	0.0	0.5	0.0	0.0
北京学友园中少报刊发行有限责任公司	0	9	0	0	0	0.0	0.0	0.0	2	2	5	0.0	0.0	0.0	0.0
北京宇信智臻信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京安易信科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京安网沐泽信息技术有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京宏远科创软件有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京宜花花卉有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京宝兰德软件技术服务有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京宝利信通科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京家居品牌联盟	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京宸瑞科技股份有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	2	0.0	0.5	0.5	0.0
北京富华宇祺信息技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京富通东方科技有限公司	1	4	0	1	3	0.0	0.25	0.75	0	0	2	0.0	0.75	0.0	0.0
北京寺库商贸有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京小房科技有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京小桔科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	0.0	0.0	0.0
北京居天下网络科技有限公司	1	3	0	0	0	0.0	0.0	0.0	0	0	3	0.0	1.0	0.0	0.0
北京市九域互联科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京市筑城电子商务有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京应物科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京康为世纪生物科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	1.0	0.0	0.0	0.0
北京建飞科联科技有限公司	1	3	0	0	1	0.0	0.0	0.3333333333333333	0	0	0	0.0	1.0	0.0	0.0
北京当当网信息技术有限公司	1	4	0	1	0	0.0	0.25	0.0	0	0	4	0.0	1.0	0.0	0.0
北京微元数据科技有限公司	1	5	0	1	4	0.0	0.2	0.8	0	0	3	0.0	0.2	0.0	0.0
北京微动利投资管理有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京微而博思科技开发中心（有限合伙）	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京德馨同创科技发展有限责任公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京心向优势信息技术有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	1	0.0	0.5	0.0	0.0
北京快友世纪科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京快快网络技术有限公司	0	1	1	0	0	1.0	0.0	0.0	0	1	0	0.0	0.0	0.0	0.0
北京快有家网络技术有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	1.0	0.0
北京快网科技有限公司	0	2	0	1	1	0.0	0.5	0.5	0	0	1	0.0	0.0	0.0	0.0
北京思创银联科技股份有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京思家餐饮管理有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0
北京思源理想控股集团有限公司	1	2	2	0	0	1.0	0.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京思特奇信息技术股份有限公司	1	3	0	1	1	0.0	0.3333333333333333	0.3333333333333333	0	0	1	0.0	1.0	0.0	0.0
北京思特奇信息技术股份有限公司山东分公司	0	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	1.0	0.0	0.0
北京思特奇信息技术股份有限公司陕西分公司	0	2	0	0	2	0.0	0.0	1.0	0	0	2	0.0	1.0	0.0	0.0
北京怡美假日信息科技有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	1	0.0	1.0	0.0	0.0
北京恒昌利通投资管理有限公司	1	5	0	3	1	0.0	0.6	0.2	0	1	1	0.0	0.6	0.4	0.0
北京恒昌德盛信用管理有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	0.0	0.0
北京恒昌惠诚信息咨询有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	2	0.0	1.0	0.0	0.0
北京恒都律师事务所	1	2	0	0	0	0.0	0.0	0.0	0	0	2	0.0	1.0	0.0	0.0
北京悦畅科技上海分公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
北京悦畅科技有限公司广州分公司	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京意创方圆科技有限公司	1	2	0	1	1	0.0	0.5	0.5	0	0	0	0.0	1.0	0.0	0.0
北京慧博创测通信技术有限公司	1	1	0	0	1	0.0	0.0	1.0	0	0	0	0.0	0.0	1.0	0.0
北京慧校网络科技有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京慧点科技股份有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	0	0.0	1.0	0.0	0.0
北京我爱我家房地产经纪有限公司紫竹院路分公司	1	3	0	0	0	0.0	0.0	0.0	0	0	3	0.0	0.0	0.6666666666666666	0.0
北京拉手网络技术有限公司	0	1	1	0	0	1.0	0.0	0.0	0	0	1	0.0	0.0	0.0	0.0
北京拓尔思信息技术股份有限公司	1	3	0	1	1	0.0	0.3333333333333333	0.3333333333333333	0	0	2	0.0	0.6666666666666666	0.0	0.0
北京拓明科技有限公司	1	2	0	1	0	0.0	0.5	0.0	0	0	1	0.0	0.5	0.5	0.0
北京捷通华声语音技术有限公司	1	4	0	0	2	0.0	0.0	0.5	0	0	0	0.0	1.0	0.0	0.0
北京掌上汇通科技发展有限公司	1	2	0	2	0	0.0	1.0	0.0	0	0	1	0.0	0.0	0.5	0.0
北京掌众科技有限公司	1	1	0	1	0	0.0	1.0	0.0	0	0	1	0.0	1.0	0.0	0.0
北京掌舵手管理顾问有限公司	1	1	0	0	1	0.0	0.0	1.0	0	1	0	0.0	1.0	0.0	0.0
北京掌阔移动传媒科技有限公司	0	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0.0	1.0	0.0	0.0
北京搜狗科技发展有限公司	1	5	0	2	3	0.0	0.4	0.6	0	0	1	0.4	0.6	0.0	0.0
北京数字家圆科技有限公司	1	2	1	0	1	0.5	0.0	0.5	0	1	1	0.0	1.0	0.0	0.0
北京数字猫文化传播有限公司	1	1	0	0	0	0.0	0.0	0.0	0	0	1	0.0	0.0	1.0	0.0
